,year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,NO2_satellite,HCHO_satellite,ratio_satellite,O3_target,NO2_target,O3_lag1,O3_lag2,NO2_lag1,NO2_lag2,Spike
57936,2021.0,4.0,12.0,8.0,154.38,5.32,38.88,21.42,2.47,-2.39,-3.59,0.7943949609652238,1.6021887159533075,0.8251493094438223,147.32,36.93,137.2,156.07,15.13,26.9,1
98155,2022.0,5.0,29.0,11.0,69.06,50.87,35.29,18.41,0.7,-1.33,1.02,0.7943949609652238,1.6021887159533075,0.8251493094438223,115.6,9.6,121.82,150.75,27.2,10.42,1
117486,2022.0,12.0,3.0,9.0,0.0,160.02,26.82,8.63,1.35,-1.78,3.55,0.7943949609652238,1.6021887159533075,0.8251493094438223,113.07,52.88,143.7,27.33,65.8,29.45,1
59800,2021.0,4.0,28.0,9.0,204.74,16.91,25.6,8.74,0.02,-0.54,-2.58,0.7943949609652238,1.6021887159533075,0.8251493094438223,116.65,11.5,108.4,149.5,30.27,9.68,1
60282,2021.0,5.0,2.0,7.0,166.26,19.66,30.18,7.57,1.17,-1.41,-1.17,0.7943949609652238,1.6021887159533075,0.8251493094438223,135.55,18.85,150.65,174.03,19.6,34.67,1
168748,2024.0,5.0,24.0,10.0,26.59,43.08,10.72,17.64,-1.08,-1.05,-0.56,0.7943949609652238,1.6021887159533075,0.8251493094438223,136.82,21.9,127.8,101.93,10.68,34.05,1
168292,2024.0,5.0,20.0,8.0,13.69,60.38,24.38,22.83,0.47,0.62,-1.17,1.0,2.84,0.35,116.8,13.78,118.08,69.9,8.7,19.25,1
163785,2024.0,3.0,22.0,13.0,41.94,37.76,12.04,7.19,0.56,-1.29,-0.59,0.7943949609652238,1.6021887159533075,0.8251493094438223,125.7,34.27,47.15,49.63,31.23,107.35,1
96182,2022.0,5.0,10.0,10.0,122.31,54.87,17.25,5.15,1.02,-2.01,0.61,0.7943949609652238,1.6021887159533075,0.8251493094438223,122.05,48.95,119.8,94.28,9.27,24.82,1
169802,2024.0,6.0,2.0,12.0,15.68,83.09,25.2,9.39,1.08,-1.33,0.08,0.7943949609652238,1.6021887159533075,0.8251493094438223,125.35,12.77,134.75,99.85,10.9,16.2,1
29541,2020.0,5.0,1.0,11.0,16.78,112.32,33.6,5.71,-2.45,0.83,1.78,0.7943949609652238,1.6021887159533075,0.8251493094438223,153.7,12.27,140.4,96.93,10.0,12.9,1
94026,2022.0,4.0,19.0,6.0,19.78,148.55,30.07,9.54,-1.28,0.6,-0.2,0.7943949609652238,1.6021887159533075,0.8251493094438223,119.55,68.58,147.55,76.93,27.38,42.98,1
8226,2019.0,10.0,2.0,11.0,9.08,96.6,25.87,12.07,-1.58,1.56,4.19,0.7943949609652238,1.6021887159533075,0.8251493094438223,121.55,12.27,6.5,77.8,9.72,6.2,1
49249,2020.0,12.0,22.0,9.0,110.15,23.24,11.78,9.16,-2.23,-0.99,-0.72,0.56,0.32,1.72,105.72,28.72,56.77,120.33,16.73,49.75,1
24244,2020.0,3.0,1.0,10.0,37.02,48.67,28.36,20.77,-0.72,1.43,0.34,0.7943949609652238,1.6021887159533075,0.8251493094438223,126.7,22.77,97.83,74.53,37.6,17.05,1
160205,2024.0,2.0,11.0,11.0,0.04,109.81,20.35,16.49,0.87,-0.49,2.64,0.7943949609652238,1.6021887159533075,0.8251493094438223,154.07,39.73,162.6,25.18,15.55,25.73,1
9303,2019.0,10.0,9.0,12.0,43.71,21.07,8.47,20.95,-2.69,0.23,1.91,0.7943949609652238,1.6021887159533075,0.8251493094438223,109.38,44.35,70.35,110.05,12.93,57.95,1
45427,2020.0,11.0,12.0,11.0,233.25,13.51,40.43,13.69,0.59,0.78,-1.56,0.7943949609652238,1.6021887159533075,0.8251493094438223,119.58,34.85,79.33,87.4,37.4,66.5,1
23461,2020.0,2.0,23.0,12.0,38.27,81.92,10.69,21.32,-3.36,2.45,1.23,0.7943949609652238,1.6021887159533075,0.8251493094438223,112.85,27.38,54.5,92.55,38.85,16.62,1
43566,2020.0,10.0,18.0,5.0,172.48,36.94,33.66,12.73,0.13,-1.49,-1.67,0.7943949609652238,1.6021887159533075,0.8251493094438223,107.75,46.85,72.42,54.0,35.1,40.9,1
59973,2021.0,4.0,29.0,9.0,136.04,22.12,33.07,7.42,-0.82,2.15,-1.75,0.46,0.95,0.48,127.07,6.83,134.12,78.75,21.15,2.12,1
87679,2022.0,2.0,7.0,9.0,133.14,61.48,15.27,7.9,2.13,-2.18,-1.31,0.7943949609652238,1.6021887159533075,0.8251493094438223,132.43,27.05,87.58,113.1,42.12,37.12,1
60998,2021.0,5.0,7.0,9.0,133.32,8.17,22.57,5.76,2.83,-0.44,0.05,0.7943949609652238,1.6021887159533075,0.8251493094438223,134.75,21.62,79.25,132.88,7.05,18.25,1
94187,2022.0,4.0,20.0,5.0,55.96,91.14,27.14,9.14,0.69,-0.37,0.45,0.7943949609652238,1.6021887159533075,0.8251493094438223,111.67,16.48,93.12,68.07,31.4,8.25,1
161685,2024.0,2.0,29.0,7.0,9.18,79.5,31.07,11.91,-1.92,0.93,0.32,0.7943949609652238,1.6021887159533075,0.8251493094438223,114.48,21.9,140.77,139.28,27.75,23.23,1
77953,2021.0,10.0,29.0,8.0,141.48,18.15,30.32,5.77,0.15,0.98,-0.97,0.83,1.86,0.44,146.47,13.95,123.95,145.1,52.88,15.27,1
76189,2021.0,10.0,13.0,12.0,186.11,19.27,42.71,17.74,1.12,0.19,-1.57,0.7943949609652238,1.6021887159533075,0.8251493094438223,108.65,14.28,50.12,106.8,66.22,20.47,1
167514,2024.0,5.0,1.0,13.0,0.37,83.4,28.64,7.58,1.68,-1.66,2.0,0.7943949609652238,1.6021887159533075,0.8251493094438223,132.9,30.18,68.3,127.43,50.48,13.53,1
29637,2020.0,5.0,4.0,9.0,14.75,58.09,26.99,7.6,4.88,-1.72,3.94,0.7943949609652238,1.6021887159533075,0.8251493094438223,113.85,7.43,120.25,60.52,18.48,6.88,1
101047,2022.0,6.0,26.0,7.0,190.35,40.47,23.07,6.99,3.55,-2.56,-1.22,0.7943949609652238,1.6021887159533075,0.8251493094438223,107.58,19.45,38.0,13.58,2.88,8.9,1
49369,2020.0,12.0,24.0,8.0,114.79,13.57,24.37,3.38,-0.17,-0.61,0.18,0.58,0.5,1.17,152.75,32.27,57.22,79.25,79.23,32.68,1
79202,2021.0,11.0,9.0,10.0,155.59,8.61,25.84,5.09,5.44,-1.23,-2.68,0.7943949609652238,1.6021887159533075,0.8251493094438223,106.9,40.05,139.35,125.1,17.4,13.48,1
61193,2021.0,5.0,11.0,6.0,173.27,12.39,21.0,5.55,-4.68,2.58,-0.43,0.7943949609652238,1.6021887159533075,0.8251493094438223,112.63,14.98,16.7,51.6,9.15,4.03,1
160523,2024.0,2.0,16.0,13.0,34.75,43.62,26.51,20.64,-2.97,-0.55,-0.83,0.7943949609652238,1.6021887159533075,0.8251493094438223,106.43,41.35,9.07,43.27,66.5,55.22,1
162078,2024.0,3.0,7.0,10.0,20.13,45.61,13.87,5.01,1.6,-1.59,-0.9,0.7943949609652238,1.6021887159533075,0.8251493094438223,120.15,12.47,16.02,121.08,12.07,13.8,1
22821,2020.0,2.0,17.0,9.0,88.05,10.36,29.55,14.3,2.18,0.61,1.01,0.32,0.83,0.39,121.5,17.93,83.88,55.67,15.53,10.55,1
9380,2019.0,10.0,10.0,5.0,33.1,28.55,12.42,21.05,-1.97,-1.06,-0.63,0.7943949609652238,1.6021887159533075,0.8251493094438223,183.67,30.55,3.7,32.08,58.6,39.83,1
167922,2024.0,5.0,14.0,9.0,0.01,71.64,25.24,15.53,1.11,-0.1,1.75,0.7943949609652238,1.6021887159533075,0.8251493094438223,141.7,36.4,112.47,149.63,25.8,31.2,1
160032,2024.0,2.0,10.0,8.0,27.71,79.91,16.19,9.09,2.12,-1.65,3.27,1.74,2.82,0.62,112.7,51.93,148.4,14.52,19.52,38.38,1
94460,2022.0,4.0,22.0,6.0,66.08,83.42,17.85,6.55,2.2,-0.93,0.3,0.7943949609652238,1.6021887159533075,0.8251493094438223,125.75,25.7,80.2,107.43,7.3,51.38,1
167482,2024.0,5.0,1.0,6.0,19.69,56.94,28.18,8.88,1.84,-2.29,-0.29,0.7943949609652238,1.6021887159533075,0.8251493094438223,114.83,5.17,119.23,52.4,9.88,3.53,1
90158,2022.0,3.0,5.0,6.0,3.67,132.94,30.93,5.79,1.79,-1.91,-0.75,0.7943949609652238,1.6021887159533075,0.8251493094438223,114.32,31.6,60.38,52.5,24.6,50.98,1
44607,2020.0,10.0,28.0,9.0,66.84,39.86,28.39,6.02,4.69,-1.56,-1.79,0.7943949609652238,1.6021887159533075,0.8251493094438223,166.65,23.6,71.6,181.15,13.88,68.73,1
170408,2024.0,6.0,8.0,8.0,6.51,99.63,6.46,6.06,1.66,-1.63,2.49,0.7943949609652238,1.6021887159533075,0.8251493094438223,116.83,21.52,104.17,122.0,6.5,12.4,1
96570,2022.0,5.0,14.0,8.0,170.59,36.97,32.31,7.48,5.31,-1.37,0.74,0.61,0.96,0.64,191.25,14.55,122.32,117.45,2.3,33.92,1
96590,2022.0,5.0,14.0,12.0,169.55,78.57,36.56,7.83,3.64,-0.38,0.14,0.7943949609652238,1.6021887159533075,0.8251493094438223,166.95,21.9,107.97,89.53,37.98,62.17,1
169494,2024.0,5.0,31.0,10.0,23.99,46.49,28.87,11.76,-1.27,-1.39,-1.02,0.7943949609652238,1.6021887159533075,0.8251493094438223,141.42,6.85,167.18,185.07,14.08,10.18,1
162223,2024.0,3.0,9.0,13.0,23.11,56.92,5.46,8.94,-2.22,1.22,-1.68,0.7943949609652238,1.6021887159533075,0.8251493094438223,107.07,18.52,60.58,108.2,71.28,14.08,1
63492,2021.0,6.0,5.0,7.0,103.75,16.31,29.56,11.14,1.14,-1.33,-2.5,0.54,1.6021887159533075,0.8251493094438223,114.9,14.93,104.95,7.55,10.05,5.3,1
27637,2020.0,4.0,13.0,7.0,41.4,35.8,34.66,19.64,-0.21,-0.08,-1.57,0.7943949609652238,1.6021887159533075,0.8251493094438223,107.0,8.82,96.53,75.75,5.7,8.05,1
165267,2024.0,4.0,3.0,6.0,27.53,76.3,25.48,20.63,-1.28,0.25,-2.83,0.7943949609652238,1.6021887159533075,0.8251493094438223,178.88,67.2,106.6,57.7,51.8,51.6,1
164246,2024.0,3.0,25.0,12.0,53.35,68.72,12.82,13.12,-0.11,2.35,-0.69,0.7943949609652238,1.6021887159533075,0.8251493094438223,105.45,16.53,41.98,75.15,11.32,23.92,1
123575,2023.0,2.0,4.0,11.0,8.91,128.73,18.88,11.49,2.33,-1.18,1.53,0.7943949609652238,1.6021887159533075,0.8251493094438223,109.07,18.9,17.05,57.97,17.12,14.12,1
92967,2022.0,4.0,7.0,7.0,134.43,68.29,19.02,22.38,-3.17,0.82,-0.53,0.7943949609652238,1.6021887159533075,0.8251493094438223,147.97,11.6,131.3,100.75,28.55,12.9,1
170433,2024.0,6.0,8.0,11.0,33.29,39.71,4.95,6.18,1.85,-1.2,0.98,0.7943949609652238,1.6021887159533075,0.8251493094438223,124.12,17.93,115.02,167.85,11.05,10.4,1
80417,2021.0,11.0,22.0,9.0,120.0,10.21,18.48,21.34,2.54,-1.59,-3.46,0.7943949609652238,1.6021887159533075,0.8251493094438223,129.97,38.25,118.47,49.7,23.98,45.9,1
43152,2020.0,10.0,11.0,9.0,69.49,4.63,31.98,19.57,-1.31,-0.21,0.13,0.7943949609652238,1.6021887159533075,0.8251493094438223,130.0,20.48,101.35,146.25,10.08,11.4,1
46940,2020.0,11.0,28.0,9.0,153.31,58.32,31.8,20.24,0.7,-2.56,-2.01,0.7943949609652238,1.6021887159533075,0.8251493094438223,115.85,30.97,57.02,119.15,9.22,37.7,1
91403,2022.0,3.0,19.0,9.0,53.1,78.99,29.61,7.67,-2.12,2.81,0.52,0.7943949609652238,1.6021887159533075,0.8251493094438223,180.4,19.82,107.9,70.8,28.25,8.25,1
103448,2022.0,7.0,13.0,21.0,139.57,20.67,31.73,21.47,1.65,-1.92,0.05,0.7943949609652238,1.6021887159533075,0.8251493094438223,126.33,47.92,18.25,7.75,16.5,36.8,1
29200,2020.0,4.0,28.0,12.0,40.01,54.58,31.38,6.0,0.65,-0.52,1.49,0.7943949609652238,1.6021887159533075,0.8251493094438223,142.1,19.9,79.67,48.9,8.4,4.83,1
131981,2023.0,4.0,25.0,11.0,0.7,76.08,10.73,7.44,1.56,-2.04,1.25,0.7943949609652238,1.6021887159533075,0.8251493094438223,121.87,18.57,90.75,53.4,12.98,10.93,1
167795,2024.0,5.0,12.0,5.0,40.4,76.58,16.7,15.09,0.66,-0.97,-0.97,0.7943949609652238,1.6021887159533075,0.8251493094438223,108.47,9.9,102.55,82.25,16.1,14.42,1
13599,2019.0,11.0,21.0,9.0,81.32,15.09,15.46,17.47,1.73,-0.5,0.52,0.7943949609652238,1.6021887159533075,0.8251493094438223,189.53,40.93,81.1,160.3,74.03,50.7,1
159573,2024.0,2.0,6.0,9.0,74.88,17.81,11.04,9.54,0.79,-3.37,0.63,0.7943949609652238,1.6021887159533075,0.8251493094438223,110.35,13.7,13.15,81.93,17.12,15.95,1
165407,2024.0,4.0,4.0,11.0,4.03,60.06,21.87,20.19,0.87,0.79,-2.6,0.7943949609652238,1.6021887159533075,0.8251493094438223,111.65,8.9,108.57,62.78,7.33,13.75,1
33044,2020.0,6.0,14.0,7.0,15.64,80.0,37.63,5.3,-3.87,1.97,1.4,0.7943949609652238,1.6021887159533075,0.8251493094438223,109.3,19.6,34.23,52.27,10.22,9.9,1
164685,2024.0,3.0,29.0,11.0,86.78,4.25,20.1,14.82,5.53,1.01,-0.21,0.7943949609652238,1.6021887159533075,0.8251493094438223,110.72,14.1,135.68,81.35,8.8,20.23,1
133879,2023.0,5.0,14.0,11.0,0.1,167.27,30.18,17.04,-1.94,1.65,0.55,0.7943949609652238,1.6021887159533075,0.8251493094438223,129.88,24.95,94.43,40.4,6.15,6.75,1
60144,2021.0,5.0,1.0,10.0,164.96,25.3,32.0,7.67,2.73,-2.39,-1.85,0.7943949609652238,1.6021887159533075,0.8251493094438223,135.05,12.07,152.98,124.7,15.28,18.05,1
78717,2021.0,11.0,6.0,9.0,148.17,24.67,24.88,10.36,-1.12,0.37,-3.73,0.7943949609652238,1.6021887159533075,0.8251493094438223,126.55,7.1,94.1,82.98,12.37,11.38,1
15526,2019.0,12.0,9.0,9.0,0.0,204.89,8.43,12.08,-3.38,0.23,4.53,1.22,1.3,0.94,162.78,50.42,86.93,132.27,22.45,14.38,1
42401,2020.0,10.0,3.0,8.0,110.07,33.74,29.69,12.66,-4.76,1.85,1.1,0.7943949609652238,1.6021887159533075,0.8251493094438223,138.3,13.38,100.62,93.3,23.27,18.88,1
15401,2019.0,12.0,8.0,10.0,36.15,50.53,9.02,11.24,1.86,-1.01,0.95,0.7943949609652238,1.6021887159533075,0.8251493094438223,115.4,19.5,51.45,117.53,10.75,30.88,1
65693,2021.0,6.0,27.0,11.0,200.28,8.99,39.04,12.88,-1.51,0.44,-2.76,0.7943949609652238,1.6021887159533075,0.8251493094438223,121.28,23.07,133.18,112.3,8.88,17.82,1
33912,2020.0,6.0,22.0,14.0,37.8,66.17,10.89,9.28,2.2,0.1,2.0,0.7943949609652238,1.6021887159533075,0.8251493094438223,113.68,31.93,46.82,88.18,28.05,14.97,1
29330,2020.0,4.0,29.0,14.0,32.89,50.58,33.29,5.5,2.37,-0.16,3.21,0.7943949609652238,1.6021887159533075,0.8251493094438223,116.0,27.35,52.45,31.38,22.3,12.07,1
47276,2020.0,11.0,30.0,11.0,165.09,7.03,33.81,18.24,1.47,0.17,-2.28,0.7943949609652238,1.6021887159533075,0.8251493094438223,119.97,59.93,112.28,61.12,14.82,78.53,1
161195,2024.0,2.0,22.0,11.0,44.4,28.42,9.9,19.81,-3.17,0.74,-1.1,0.7943949609652238,1.6021887159533075,0.8251493094438223,117.47,15.07,14.9,97.75,12.1,16.62,1
76501,2021.0,10.0,15.0,10.0,141.74,16.77,38.81,16.71,0.96,-0.31,-0.18,0.7943949609652238,1.6021887159533075,0.8251493094438223,158.22,13.7,187.35,119.8,40.45,14.18,1
93500,2022.0,4.0,13.0,6.0,68.91,55.64,29.9,21.17,1.39,-1.0,-0.15,0.7943949609652238,1.6021887159533075,0.8251493094438223,158.55,32.38,50.65,89.15,25.95,73.15,1
44193,2020.0,10.0,24.0,8.0,107.23,11.31,23.7,9.38,0.17,-0.29,-3.34,0.7943949609652238,1.6021887159533075,0.8251493094438223,134.0,49.82,183.78,147.6,21.27,21.98,1
132121,2023.0,4.0,27.0,7.0,0.38,87.58,20.29,8.04,0.82,-0.97,2.4,0.7943949609652238,1.6021887159533075,0.8251493094438223,108.12,31.38,86.72,40.98,9.7,20.83,1
52958,2021.0,2.0,10.0,10.0,121.11,23.43,35.96,7.08,1.29,-0.09,-2.19,0.7943949609652238,1.6021887159533075,0.8251493094438223,105.1,40.6,120.83,68.35,27.17,44.7,1
60559,2021.0,5.0,4.0,5.0,170.1,16.3,32.61,9.13,1.35,0.64,-0.75,0.7943949609652238,1.6021887159533075,0.8251493094438223,114.75,26.55,97.45,68.45,33.08,11.25,1
118550,2022.0,12.0,10.0,10.0,0.4,139.99,17.67,5.93,1.9,-0.97,3.38,0.7943949609652238,1.6021887159533075,0.8251493094438223,139.05,56.28,39.5,65.17,12.18,76.28,1
161703,2024.0,2.0,29.0,10.0,26.7,51.44,28.36,12.16,-0.39,-0.03,-0.11,0.7943949609652238,1.6021887159533075,0.8251493094438223,128.93,17.65,147.6,129.32,27.85,22.27,1
169944,2024.0,6.0,3.0,14.0,19.54,61.38,26.86,8.62,-0.23,-1.17,1.58,0.7943949609652238,1.6021887159533075,0.8251493094438223,109.15,40.17,55.97,87.08,67.22,54.08,1
134436,2023.0,5.0,20.0,6.0,11.66,83.01,25.8,22.64,2.54,1.71,0.08,0.7943949609652238,1.6021887159533075,0.8251493094438223,111.05,26.18,72.57,20.4,5.6,8.18,1
90036,2022.0,3.0,3.0,7.0,33.09,127.62,33.6,7.64,-0.8,-0.28,-0.41,0.7943949609652238,1.6021887159533075,0.8251493094438223,118.47,46.5,93.32,71.4,32.12,67.4,1
94948,2022.0,4.0,27.0,12.0,49.61,138.83,28.93,7.26,3.61,-0.99,1.12,0.7943949609652238,1.6021887159533075,0.8251493094438223,107.8,16.43,84.55,65.88,9.3,17.85,1
34284,2020.0,7.0,1.0,12.0,103.5,35.61,28.3,16.34,-1.1,0.53,-0.8,0.7943949609652238,1.6021887159533075,0.8251493094438223,127.3,9.95,34.38,125.38,17.12,19.55,1
165549,2024.0,4.0,6.0,9.0,46.37,17.81,13.74,18.7,-4.1,3.05,-2.37,0.7943949609652238,1.6021887159533075,0.8251493094438223,121.85,7.52,19.75,106.08,11.35,10.2,1
8222,2019.0,10.0,2.0,10.0,4.54,111.54,26.34,12.77,-1.6,1.42,4.68,0.7943949609652238,1.6021887159533075,0.8251493094438223,156.65,27.88,69.53,96.5,3.42,12.9,1
39776,2020.0,9.0,5.0,11.0,40.73,29.07,20.75,10.21,2.5,-1.25,2.5,0.7943949609652238,1.6021887159533075,0.8251493094438223,110.88,24.65,143.88,128.38,42.27,11.55,1
165378,2024.0,4.0,4.0,7.0,3.31,53.4,22.56,19.83,0.51,0.84,-2.6,0.68,1.24,0.55,112.07,41.45,122.92,107.15,10.88,13.62,1
79550,2021.0,11.0,13.0,8.0,186.17,12.62,37.48,6.44,-2.71,-0.63,-2.07,0.7943949609652238,1.6021887159533075,0.8251493094438223,131.28,17.45,122.82,80.0,21.0,13.53,1
133875,2023.0,5.0,14.0,10.0,1.05,136.89,31.11,15.33,-1.02,0.91,-0.6,0.7943949609652238,1.6021887159533075,0.8251493094438223,108.45,10.62,151.55,91.32,22.85,3.25,1
39918,2020.0,9.0,6.0,9.0,37.23,46.69,18.0,12.91,1.06,-1.66,2.91,0.7943949609652238,2.18,0.8251493094438223,112.1,18.72,7.38,87.35,12.25,25.75,1
29633,2020.0,5.0,4.0,8.0,28.57,35.14,25.15,7.53,4.49,-1.78,2.35,0.39,1.65,0.24,108.47,11.82,114.0,115.88,8.3,17.55,1
23199,2020.0,2.0,20.0,10.0,49.71,18.25,19.2,11.74,4.31,0.8,4.14,0.7943949609652238,1.6021887159533075,0.8251493094438223,109.25,35.42,97.6,136.03,55.87,34.55,1
9770,2019.0,10.0,13.0,10.0,38.24,15.26,25.13,16.04,1.97,-1.71,2.8,0.7943949609652238,1.6021887159533075,0.8251493094438223,106.48,24.33,9.22,132.1,11.68,18.18,1
96842,2022.0,5.0,16.0,8.0,95.93,80.18,31.01,7.76,-1.61,0.4,-1.2,1.05,1.67,0.63,109.45,8.12,83.97,63.05,4.65,40.77,1
114795,2022.0,11.0,3.0,7.0,0.02,152.91,26.62,10.33,-0.38,-1.71,3.49,0.7943949609652238,1.6021887159533075,0.8251493094438223,194.1,53.85,95.62,85.67,35.15,77.15,1
52967,2021.0,2.0,10.0,11.0,83.14,35.58,36.55,8.07,2.89,-0.43,-0.76,0.7943949609652238,1.6021887159533075,0.8251493094438223,106.05,40.98,73.1,131.7,14.15,42.02,1
164540,2024.0,3.0,28.0,8.0,26.7,71.21,21.55,6.99,2.67,1.06,-1.01,0.61,2.59,0.24,126.8,15.43,12.35,121.6,27.8,21.18,1
52433,2021.0,2.0,2.0,10.0,114.08,73.05,32.01,8.62,2.96,-0.8,-1.1,0.7943949609652238,1.6021887159533075,0.8251493094438223,148.93,62.97,95.13,176.47,21.72,60.77,1
160796,2024.0,2.0,19.0,8.0,14.0,68.86,21.92,21.36,-1.63,0.04,-1.16,1.98,1.84,1.07,151.95,30.65,15.12,102.65,23.4,35.08,1
167279,2024.0,4.0,28.0,11.0,43.13,54.33,20.77,7.5,-1.09,1.05,-1.15,0.7943949609652238,1.6021887159533075,0.8251493094438223,130.12,6.55,28.6,126.62,5.5,10.23,1
40139,2020.0,9.0,12.0,7.0,27.86,44.3,33.96,6.43,0.97,-1.37,4.0,0.7943949609652238,1.6021887159533075,0.8251493094438223,108.42,18.65,14.78,80.1,16.35,21.02,1
113791,2022.0,10.0,23.0,9.0,6.79,130.77,11.04,11.09,1.48,-1.74,0.19,0.7943949609652238,1.6021887159533075,0.8251493094438223,125.08,12.85,172.57,150.75,45.58,15.77,1
65369,2021.0,6.0,25.0,10.0,162.88,8.96,24.33,7.25,3.33,-2.37,-2.09,0.7943949609652238,1.6021887159533075,0.8251493094438223,105.83,6.95,46.95,42.83,6.45,8.82,1
113460,2022.0,10.0,21.0,6.0,47.05,62.69,19.74,8.38,2.1,-1.42,0.82,0.7943949609652238,1.6021887159533075,0.8251493094438223,125.42,41.95,78.43,11.65,52.5,45.55,1
6401,2019.0,9.0,10.0,8.0,15.74,62.97,10.76,7.12,-0.07,-1.13,5.06,0.7943949609652238,1.6021887159533075,0.8251493094438223,190.63,20.4,57.85,62.12,6.88,10.88,1
29888,2020.0,5.0,7.0,11.0,59.72,23.47,13.45,6.68,1.71,-0.17,1.83,0.7943949609652238,1.6021887159533075,0.8251493094438223,133.18,9.43,140.05,157.88,4.65,13.5,1
9296,2019.0,10.0,9.0,11.0,49.35,19.34,12.89,19.95,-3.23,0.77,2.31,0.7943949609652238,1.6021887159533075,0.8251493094438223,127.28,35.33,152.53,14.25,18.1,21.5,1
30893,2020.0,5.0,22.0,5.0,48.54,119.62,17.1,18.13,-3.85,1.62,-0.48,0.7943949609652238,1.6021887159533075,0.8251493094438223,192.5,26.52,177.98,152.3,38.33,32.15,1
151605,2023.0,11.0,24.0,9.0,11.05,108.32,12.06,21.02,0.36,1.39,-0.26,0.7943949609652238,1.6021887159533075,0.8251493094438223,129.97,19.2,88.75,3.58,14.5,38.95,1
59483,2021.0,4.0,26.0,11.0,189.93,19.02,28.69,7.88,0.43,-0.38,-2.39,0.7943949609652238,1.6021887159533075,0.8251493094438223,162.53,10.05,164.5,101.4,19.77,3.45,1
65830,2021.0,6.0,28.0,7.0,208.37,13.35,38.3,9.8,1.63,-1.01,-2.1,0.7943949609652238,1.6021887159533075,0.8251493094438223,139.28,15.75,24.32,64.88,7.8,52.47,1
100657,2022.0,6.0,23.0,6.0,86.47,42.79,13.08,10.91,-0.69,1.53,1.09,0.7943949609652238,1.6021887159533075,0.8251493094438223,127.4,12.3,80.05,94.55,32.02,7.47,1
77952,2021.0,10.0,29.0,8.0,151.93,16.89,30.15,5.2,-0.09,0.84,-0.66,1.33,1.29,1.03,123.95,52.88,145.1,97.88,15.27,19.7,1
47648,2020.0,12.0,3.0,11.0,165.19,41.08,32.8,9.21,1.39,-1.52,-2.82,0.7943949609652238,1.6021887159533075,0.8251493094438223,112.53,38.95,110.35,135.5,57.25,31.25,1
59780,2021.0,4.0,28.0,6.0,194.27,22.32,32.58,8.56,1.09,-1.38,-1.82,0.7943949609652238,1.6021887159533075,0.8251493094438223,156.4,26.62,155.0,145.92,28.07,54.85,1
20390,2020.0,1.0,26.0,10.0,14.42,51.21,19.65,10.39,-2.57,0.57,2.92,0.7943949609652238,1.6021887159533075,0.8251493094438223,122.5,26.52,7.43,64.23,30.8,27.83,1
100924,2022.0,6.0,25.0,10.0,109.94,5.4,16.47,8.66,3.47,-0.04,4.12,0.7943949609652238,1.6021887159533075,0.8251493094438223,117.03,8.75,112.3,176.15,10.62,20.25,1
164693,2024.0,3.0,29.0,12.0,79.53,12.13,24.18,14.58,5.28,1.2,-0.79,0.7943949609652238,1.6021887159533075,0.8251493094438223,121.07,20.5,13.65,88.12,27.4,20.27,1
47108,2020.0,11.0,29.0,9.0,227.64,35.41,27.23,17.63,1.36,-1.25,-1.49,0.7943949609652238,1.6021887159533075,0.8251493094438223,164.65,34.27,73.25,154.23,11.2,49.48,1
41311,2020.0,9.0,24.0,11.0,57.16,50.6,19.51,11.06,0.27,-1.27,3.44,0.7943949609652238,1.6021887159533075,0.8251493094438223,179.75,18.62,120.03,151.7,9.82,19.9,1
59616,2021.0,4.0,27.0,6.0,139.19,11.06,29.98,7.4,-4.97,4.18,-2.03,0.7943949609652238,1.6021887159533075,0.8251493094438223,167.88,13.97,180.2,105.88,33.32,12.35,1
87058,2022.0,1.0,30.0,8.0,67.39,65.24,36.36,6.46,-0.95,0.34,1.62,0.7943949609652238,1.72,0.8251493094438223,129.57,30.53,75.35,114.65,23.5,45.35,1
63507,2021.0,6.0,5.0,10.0,128.75,12.04,28.91,9.58,1.19,-0.39,-1.5,0.7943949609652238,1.6021887159533075,0.8251493094438223,152.03,13.12,111.43,31.93,7.4,6.1,1
88865,2022.0,2.0,18.0,10.0,68.37,30.63,25.73,20.97,0.1,-0.84,-2.24,0.7943949609652238,1.6021887159533075,0.8251493094438223,109.0,19.57,65.65,53.15,17.05,10.78,1
163495,2024.0,3.0,19.0,11.0,60.17,32.54,26.63,7.09,2.44,-1.48,1.37,0.7943949609652238,1.6021887159533075,0.8251493094438223,111.88,44.65,33.42,97.72,12.35,14.15,1
930,2019.0,7.0,17.0,19.0,0.01,255.6,27.45,22.01,1.17,-1.56,0.85,0.7943949609652238,1.6021887159533075,0.8251493094438223,115.28,71.08,34.48,33.27,35.75,59.78,1
78563,2021.0,11.0,4.0,9.0,125.65,18.06,29.42,8.24,3.52,-1.63,-2.23,0.7943949609652238,1.6021887159533075,0.8251493094438223,120.83,13.25,122.5,87.87,10.67,13.15,1
47258,2020.0,11.0,30.0,8.0,222.74,8.71,30.46,16.39,1.54,-0.3,-2.45,0.7943949609652238,1.6021887159533075,0.8251493094438223,147.05,47.82,136.1,82.83,14.75,52.62,1
